timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015-08-05 19:00:00,2816,19.0,19.0,64.0,12.0,1.0,0.0,0.0,1.0
2015-08-05 20:00:00,1895,18.0,18.0,75.5,8.0,7.0,0.0,0.0,1.0
2015-08-05 21:00:00,1264,17.0,17.0,80.0,5.0,2.0,0.0,0.0,1.0
2015-08-05 22:00:00,1221,17.0,17.0,83.0,6.5,1.0,0.0,0.0,1.0
2015-08-05 23:00:00,778,17.0,17.0,80.0,7.0,1.0,0.0,0.0,1.0
2015-08-06 00:00:00,430,17.5,17.5,75.0,7.5,1.0,0.0,0.0,1.0
2015-08-06 01:00:00,180,17.0,17.0,75.0,7.5,1.0,0.0,0.0,1.0
2015-08-06 02:00:00,105,17.5,17.5,68.5,11.0,1.0,0.0,0.0,1.0
2015-08-06 03:00:00,60,17.0,17.0,68.0,13.0,1.0,0.0,0.0,1.0
2015-08-06 04:00:00,55,18.0,18.0,64.0,10.0,1.0,0.0,0.0,1.0
2015-08-06 05:00:00,266,17.0,17.0,75.0,11.0,1.0,0.0,0.0,1.0
2015-08-06 06:00:00,1758,18.0,18.0,78.0,11.0,2.0,0.0,0.0,1.0
2015-08-06 07:00:00,4793,18.0,18.0,80.5,10.0,3.0,0.0,0.0,1.0
2015-08-06 08:00:00,6585,19.0,19.0,78.0,12.0,7.0,0.0,0.0,1.0
2015-08-06 09:00:00,3859,18.5,18.5,85.5,17.5,7.0,0.0,0.0,1.0
2015-08-06 10:00:00,2234,20.0,20.0,69.0,19.5,2.0,0.0,0.0,1.0
2015-08-06 11:00:00,2140,20.0,20.0,71.0,17.0,3.0,0.0,0.0,1.0
2015-08-06 12:00:00,2317,20.5,20.5,69.0,18.5,3.0,0.0,0.0,1.0
2015-08-06 13:00:00,2598,22.5,22.5,59.0,19.5,2.0,0.0,0.0,1.0
2015-08-06 14:00:00,2829,23.0,23.0,57.0,19.0,2.0,0.0,0.0,1.0
2015-08-06 15:00:00,3632,23.0,23.0,53.0,20.0,2.0,0.0,0.0,1.0
2015-08-06 16:00:00,5112,23.0,23.0,53.0,19.5,2.0,0.0,0.0,1.0
2015-08-06 17:00:00,7208,22.5,22.5,55.0,17.5,2.0,0.0,0.0,1.0
2015-08-06 18:00:00,6394,21.5,21.5,58.5,20.0,2.0,0.0,0.0,1.0
2015-08-06 19:00:00,4384,20.0,20.0,62.0,19.5,1.0,0.0,0.0,1.0
2015-08-06 20:00:00,2652,19.5,19.5,64.0,18.0,1.0,0.0,0.0,1.0
2015-08-06 21:00:00,1662,18.5,18.5,66.0,13.0,1.0,0.0,0.0,1.0
2015-08-06 22:00:00,1187,18.0,18.0,68.0,13.0,1.0,0.0,0.0,1.0
2015-08-06 23:00:00,1028,17.0,17.0,73.0,13.0,1.0,0.0,0.0,1.0
2015-08-07 00:00:00,518,16.5,16.5,75.0,11.0,2.0,0.0,0.0,1.0
2015-08-07 01:00:00,248,16.0,16.0,77.0,9.0,2.0,0.0,0.0,1.0
2015-08-07 02:00:00,150,15.5,15.5,79.5,6.5,3.0,0.0,0.0,1.0
2015-08-07 03:00:00,86,15.0,15.0,79.5,6.5,1.0,0.0,0.0,1.0
2015-08-07 04:00:00,67,14.5,14.5,79.5,5.5,3.0,0.0,0.0,1.0
2015-08-07 05:00:00,140,14.5,14.5,79.5,5.0,3.0,0.0,0.0,1.0
2015-08-07 06:00:00,712,15.0,15.0,70.0,4.0,2.0,0.0,0.0,1.0
2015-08-07 07:00:00,2051,16.0,16.0,65.5,5.0,2.0,0.0,0.0,1.0
2015-08-07 08:00:00,4098,18.5,18.5,62.0,6.0,2.0,0.0,0.0,1.0
2015-08-07 09:00:00,2410,19.5,19.5,60.0,5.0,2.0,0.0,0.0,1.0
2015-08-07 10:00:00,1468,21.0,21.0,58.5,7.0,2.0,0.0,0.0,1.0
2015-08-07 11:00:00,1535,21.5,21.5,55.0,7.5,2.0,0.0,0.0,1.0
2015-08-07 12:00:00,1818,23.0,23.0,47.0,6.0,2.0,0.0,0.0,1.0
2015-08-07 13:00:00,1919,23.0,23.0,47.0,7.5,2.0,0.0,0.0,1.0
2015-08-07 14:00:00,1991,23.0,23.0,44.0,6.5,1.0,0.0,0.0,1.0
2015-08-07 15:00:00,2139,24.0,24.0,42.5,5.5,1.0,0.0,0.0,1.0
2015-08-07 16:00:00,2835,25.0,25.0,39.0,7.0,1.0,0.0,0.0,1.0
2015-08-07 17:00:00,4300,25.0,25.0,39.0,9.0,1.0,0.0,0.0,1.0
2015-08-07 18:00:00,3708,24.0,24.0,44.0,6.5,1.0,0.0,0.0,1.0
2015-08-07 19:00:00,2488,23.0,23.0,50.0,11.0,1.0,0.0,0.0,1.0
2015-08-07 20:00:00,1720,21.0,21.0,65.0,18.5,1.0,0.0,0.0,1.0
2015-08-07 21:00:00,1170,18.5,18.5,80.5,24.0,1.0,0.0,0.0,1.0
2015-08-07 22:00:00,995,18.0,18.0,83.0,19.5,2.0,0.0,0.0,1.0
2015-08-07 23:00:00,920,17.5,17.5,83.0,16.0,1.0,0.0,0.0,1.0
2015-08-08 00:00:00,785,17.0,17.0,88.0,9.0,2.0,0.0,1.0,1.0
2015-08-08 01:00:00,534,17.0,17.0,85.5,7.0,1.0,0.0,1.0,1.0
2015-08-08 02:00:00,354,16.0,16.0,88.0,7.0,2.0,0.0,1.0,1.0
2015-08-08 03:00:00,296,16.0,16.0,88.0,6.0,2.0,0.0,1.0,1.0
2015-08-08 04:00:00,202,15.5,15.5,91.0,5.0,1.0,0.0,1.0,1.0
2015-08-08 05:00:00,143,15.0,15.0,91.0,4.0,3.0,0.0,1.0,1.0
2015-08-08 06:00:00,166,15.0,15.0,88.0,6.0,3.0,0.0,1.0,1.0
2015-08-08 07:00:00,365,15.0,15.0,91.0,8.0,3.0,0.0,1.0,1.0
2015-08-08 08:00:00,598,16.5,16.5,85.5,10.0,3.0,0.0,1.0,1.0
2015-08-08 09:00:00,1127,18.5,18.5,75.5,12.0,3.0,0.0,1.0,1.0
2015-08-08 10:00:00,1805,20.5,20.5,66.5,12.0,2.0,0.0,1.0,1.0
2015-08-08 11:00:00,2299,22.5,22.5,59.0,13.0,2.0,0.0,1.0,1.0
2015-08-08 12:00:00,2871,23.0,23.0,57.0,12.0,2.0,0.0,1.0,1.0
2015-08-08 13:00:00,3179,24.0,24.0,54.0,7.0,2.0,0.0,1.0,1.0
2015-08-08 14:00:00,3198,24.5,24.5,50.5,16.0,3.0,0.0,1.0,1.0
2015-08-08 15:00:00,3455,24.5,24.5,48.5,19.5,2.0,0.0,1.0,1.0
2015-08-08 16:00:00,3556,25.0,25.0,49.0,18.0,1.0,0.0,1.0,1.0
2015-08-08 17:00:00,3171,23.0,23.0,53.0,21.5,1.0,0.0,1.0,1.0
2015-08-08 18:00:00,3052,23.0,23.0,53.0,22.0,1.0,0.0,1.0,1.0
2015-08-08 19:00:00,2566,21.5,21.5,58.5,16.0,1.0,0.0,1.0,1.0
2015-08-08 20:00:00,1885,21.0,21.0,60.0,14.0,1.0,0.0,1.0,1.0
2015-08-08 21:00:00,1336,20.5,20.5,62.0,6.5,1.0,0.0,1.0,1.0
2015-08-08 22:00:00,1083,20.0,20.0,60.0,5.5,1.0,0.0,1.0,1.0
2015-08-08 23:00:00,967,19.0,19.0,64.0,8.0,1.0,0.0,1.0,1.0
2015-08-09 00:00:00,873,18.5,18.5,66.0,6.5,1.0,0.0,1.0,1.0
2015-08-09 01:00:00,670,17.5,17.5,70.5,7.5,1.0,0.0,1.0,1.0
2015-08-09 02:00:00,450,16.5,16.5,70.0,6.0,1.0,0.0,1.0,1.0
2015-08-09 03:00:00,380,17.0,17.0,73.0,6.5,1.0,0.0,1.0,1.0
2015-08-09 04:00:00,223,16.0,16.0,77.0,7.5,1.0,0.0,1.0,1.0
2015-08-09 05:00:00,132,16.0,16.0,77.0,8.0,1.0,0.0,1.0,1.0
2015-08-09 06:00:00,173,16.0,16.0,77.0,9.0,1.0,0.0,1.0,1.0
2015-08-09 07:00:00,237,16.5,16.5,72.5,8.0,1.0,0.0,1.0,1.0
2015-08-09 08:00:00,447,19.0,19.0,56.0,6.0,1.0,0.0,1.0,1.0
2015-08-09 09:00:00,984,20.0,20.0,49.0,9.0,1.0,0.0,1.0,1.0
2015-08-09 10:00:00,1737,22.5,21.5,42.5,11.0,1.0,0.0,1.0,1.0
2015-08-09 11:00:00,2682,24.5,24.0,39.0,14.0,1.0,0.0,1.0,1.0
2015-08-09 12:00:00,3371,25.5,25.5,38.0,13.0,1.0,0.0,1.0,1.0
2015-08-09 13:00:00,3688,25.5,25.5,36.5,15.0,1.0,0.0,1.0,1.0
2015-08-09 14:00:00,3584,25.5,25.5,35.0,15.0,1.0,0.0,1.0,1.0
2015-08-09 15:00:00,3541,26.5,26.0,32.0,16.0,1.0,0.0,1.0,1.0
2015-08-09 16:00:00,3556,26.0,25.0,28.0,19.5,1.0,0.0,1.0,1.0
2015-08-09 17:00:00,3342,26.0,25.5,35.5,17.0,1.0,0.0,1.0,1.0
2015-08-09 18:00:00,3252,25.5,25.5,46.0,16.0,1.0,0.0,1.0,1.0
2015-08-09 19:00:00,2557,24.5,24.5,48.5,16.0,1.0,0.0,1.0,1.0
2015-08-09 20:00:00,1930,23.0,23.0,59.0,19.0,1.0,0.0,1.0,1.0
2015-08-09 21:00:00,1204,21.5,21.5,67.0,17.0,1.0,0.0,1.0,1.0
2015-08-09 22:00:00,860,21.0,21.0,69.0,17.0,1.0,0.0,1.0,1.0
2015-08-09 23:00:00,568,19.5,19.5,75.5,15.0,1.0,0.0,1.0,1.0
2015-08-10 00:00:00,377,18.5,18.5,80.5,17.5,1.0,0.0,0.0,1.0
2015-08-10 01:00:00,171,18.0,18.0,83.0,19.5,3.0,0.0,0.0,1.0
2015-08-10 02:00:00,106,18.0,18.0,83.0,17.5,4.0,0.0,0.0,1.0
2015-08-10 03:00:00,59,18.0,18.0,83.0,17.0,4.0,0.0,0.0,1.0
2015-08-10 04:00:00,63,18.0,18.0,83.0,17.0,4.0,0.0,0.0,1.0
2015-08-10 05:00:00,139,18.0,18.0,83.0,18.0,4.0,0.0,0.0,1.0
2015-08-10 06:00:00,654,18.5,18.5,80.5,19.0,3.0,0.0,0.0,1.0
2015-08-10 07:00:00,2068,19.0,19.0,80.5,15.0,3.0,0.0,0.0,1.0
2015-08-10 08:00:00,4109,20.0,20.0,75.5,15.0,3.0,0.0,0.0,1.0
2015-08-10 09:00:00,2155,20.5,20.5,73.5,17.0,3.0,0.0,0.0,1.0
2015-08-10 10:00:00,1217,22.0,22.0,65.0,17.0,3.0,0.0,0.0,1.0
2015-08-10 11:00:00,1175,22.0,22.0,65.0,19.5,3.0,0.0,0.0,1.0
2015-08-10 12:00:00,1485,23.5,23.5,63.0,15.0,2.0,0.0,0.0,1.0
2015-08-10 13:00:00,1573,23.0,23.0,65.0,19.5,3.0,0.0,0.0,1.0
2015-08-10 14:00:00,1477,23.0,23.0,65.0,19.5,2.0,0.0,0.0,1.0
2015-08-10 15:00:00,1402,23.5,23.5,63.0,21.0,7.0,0.0,0.0,1.0
2015-08-10 16:00:00,2222,22.0,22.0,69.0,28.0,3.0,0.0,0.0,1.0
2015-08-10 17:00:00,4269,22.0,22.0,65.0,24.0,3.0,0.0,0.0,1.0
2015-08-10 18:00:00,4165,21.0,21.0,71.0,21.5,3.0,0.0,0.0,1.0
2015-08-10 19:00:00,2501,21.0,21.0,73.0,18.0,2.0,0.0,0.0,1.0
2015-08-10 20:00:00,1689,20.5,20.5,75.5,17.0,2.0,0.0,0.0,1.0
2015-08-10 21:00:00,1065,20.0,20.0,75.5,15.0,2.0,0.0,0.0,1.0
2015-08-10 22:00:00,700,19.0,19.0,78.0,13.0,1.0,0.0,0.0,1.0
2015-08-10 23:00:00,494,19.0,19.0,78.0,14.0,3.0,0.0,0.0,1.0
2015-08-11 00:00:00,330,18.5,18.5,69.5,13.0,2.0,0.0,0.0,1.0
2015-08-11 01:00:00,197,18.0,18.0,60.0,12.0,1.0,0.0,0.0,1.0
2015-08-11 02:00:00,110,17.5,17.5,62.0,11.0,3.0,0.0,0.0,1.0
2015-08-11 03:00:00,59,17.0,17.0,68.0,11.0,3.0,0.0,0.0,1.0
2015-08-11 04:00:00,50,16.5,16.5,66.0,9.0,1.0,0.0,0.0,1.0
2015-08-11 05:00:00,137,16.0,16.0,68.0,6.5,1.0,0.0,0.0,1.0
2015-08-11 06:00:00,798,16.0,16.0,72.0,5.0,2.0,0.0,0.0,1.0
2015-08-11 07:00:00,2365,16.0,16.0,70.0,3.0,2.0,0.0,0.0,1.0
2015-08-11 08:00:00,4384,16.5,16.5,66.0,6.0,7.0,0.0,0.0,1.0
2015-08-11 09:00:00,2274,17.0,17.0,66.0,5.0,2.0,0.0,0.0,1.0
2015-08-11 10:00:00,1283,17.5,17.5,62.0,3.0,2.0,0.0,0.0,1.0
2015-08-11 11:00:00,1210,19.0,19.0,54.0,6.0,2.0,0.0,0.0,1.0
2015-08-11 12:00:00,1555,19.5,19.5,50.5,6.0,2.0,0.0,0.0,1.0
2015-08-11 13:00:00,1749,20.5,20.5,49.5,5.0,2.0,0.0,0.0,1.0
2015-08-11 14:00:00,1717,21.0,21.0,50.0,5.5,2.0,0.0,0.0,1.0
2015-08-11 15:00:00,1922,21.0,21.0,50.0,7.0,2.0,0.0,0.0,1.0
2015-08-11 16:00:00,2414,21.0,21.0,51.5,6.5,2.0,0.0,0.0,1.0
2015-08-11 17:00:00,3768,20.0,20.0,60.0,9.0,7.0,0.0,0.0,1.0
2015-08-11 18:00:00,3495,20.0,20.0,62.0,9.0,7.0,0.0,0.0,1.0
2015-08-11 19:00:00,1764,19.0,19.0,70.5,9.0,7.0,0.0,0.0,1.0
2015-08-11 20:00:00,969,18.5,18.5,75.5,8.5,7.0,0.0,0.0,1.0
2015-08-11 21:00:00,718,18.0,18.0,83.0,6.5,7.0,0.0,0.0,1.0
2015-08-11 22:00:00,593,18.0,18.0,83.0,7.0,7.0,0.0,0.0,1.0
2015-08-11 23:00:00,457,17.5,17.5,80.5,9.0,7.0,0.0,0.0,1.0
2015-08-12 00:00:00,260,17.0,17.0,85.5,9.0,7.0,0.0,0.0,1.0
2015-08-12 01:00:00,176,17.0,17.0,83.0,9.0,7.0,0.0,0.0,1.0
2015-08-12 02:00:00,70,17.0,17.0,83.0,7.0,7.0,0.0,0.0,1.0
2015-08-12 03:00:00,45,16.0,16.0,88.0,9.0,7.0,0.0,0.0,1.0
2015-08-12 04:00:00,55,16.0,16.0,85.5,8.0,7.0,0.0,0.0,1.0
2015-08-12 05:00:00,133,16.0,16.0,83.0,8.0,7.0,0.0,0.0,1.0
2015-08-12 06:00:00,693,16.0,16.0,83.0,7.0,3.0,0.0,0.0,1.0
2015-08-12 07:00:00,2168,16.0,16.0,83.0,10.0,3.0,0.0,0.0,1.0
2015-08-12 08:00:00,4282,17.0,17.0,77.0,12.0,3.0,0.0,0.0,1.0
2015-08-12 09:00:00,2140,17.5,17.5,72.5,15.0,3.0,0.0,0.0,1.0
2015-08-12 10:00:00,1150,18.5,18.5,64.0,18.5,2.0,0.0,0.0,1.0
2015-08-12 11:00:00,1251,20.0,20.0,60.0,25.0,1.0,0.0,0.0,1.0
2015-08-12 12:00:00,1632,20.5,20.5,60.0,25.0,1.0,0.0,0.0,1.0
2015-08-12 13:00:00,1770,21.0,21.0,60.0,21.5,1.0,0.0,0.0,1.0
2015-08-12 14:00:00,1643,21.0,21.0,58.5,23.0,1.0,0.0,0.0,1.0
2015-08-12 15:00:00,1782,21.0,21.0,60.0,22.0,3.0,0.0,0.0,1.0
2015-08-12 16:00:00,2185,21.0,21.0,60.0,21.0,2.0,0.0,0.0,1.0
2015-08-12 17:00:00,4278,21.0,21.0,58.5,25.0,3.0,0.0,0.0,1.0
2015-08-12 18:00:00,4122,21.0,21.0,57.0,23.0,1.0,0.0,0.0,1.0
2015-08-12 19:00:00,2534,20.0,20.0,58.0,21.5,2.0,0.0,0.0,1.0
2015-08-12 20:00:00,1609,20.0,20.0,58.0,23.0,3.0,0.0,0.0,1.0
2015-08-12 21:00:00,1138,19.0,19.0,64.0,24.0,3.0,0.0,0.0,1.0
2015-08-12 22:00:00,854,18.0,18.0,73.0,18.0,1.0,0.0,0.0,1.0
2015-08-12 23:00:00,578,17.5,17.5,75.0,18.0,2.0,0.0,0.0,1.0
2015-08-13 00:00:00,114,17.0,17.0,77.0,16.0,4.0,0.0,0.0,1.0
2015-08-13 01:00:00,30,17.0,17.0,83.0,17.5,4.0,0.0,0.0,1.0
2015-08-13 02:00:00,80,17.0,17.0,83.0,18.0,3.0,0.0,0.0,1.0
2015-08-13 03:00:00,63,17.0,17.0,88.0,17.0,4.0,0.0,0.0,1.0
2015-08-13 04:00:00,58,17.0,17.0,88.0,12.0,4.0,0.0,0.0,1.0
2015-08-13 05:00:00,155,17.0,17.0,88.0,10.0,4.0,0.0,0.0,1.0
2015-08-13 06:00:00,656,18.0,18.0,88.0,14.5,4.0,0.0,0.0,1.0
2015-08-13 07:00:00,1841,18.0,18.0,88.0,20.0,4.0,0.0,0.0,1.0
2015-08-13 08:00:00,3923,19.0,19.0,83.0,24.0,4.0,0.0,0.0,1.0
2015-08-13 09:00:00,2183,20.0,20.0,78.0,20.0,3.0,0.0,0.0,1.0
2015-08-13 10:00:00,1204,20.0,20.0,78.0,17.0,3.0,0.0,0.0,1.0
2015-08-13 11:00:00,924,20.5,20.5,78.0,17.0,7.0,0.0,0.0,1.0
2015-08-13 12:00:00,280,19.0,19.0,88.0,20.5,7.0,0.0,0.0,1.0
2015-08-13 13:00:00,150,19.0,19.0,88.0,21.0,10.0,0.0,0.0,1.0
2015-08-13 14:00:00,245,19.0,19.0,88.0,16.0,10.0,0.0,0.0,1.0
2015-08-13 15:00:00,732,19.5,19.5,85.5,18.0,2.0,0.0,0.0,1.0
2015-08-13 16:00:00,1515,21.0,21.0,80.5,16.0,7.0,0.0,0.0,1.0
2015-08-13 17:00:00,2992,21.0,21.0,78.0,16.0,2.0,0.0,0.0,1.0
2015-08-13 18:00:00,3238,21.0,21.0,78.0,13.0,3.0,0.0,0.0,1.0
2015-08-13 19:00:00,2157,20.5,20.5,80.5,9.0,3.0,0.0,0.0,1.0
2015-08-13 20:00:00,1243,20.0,20.0,83.0,9.0,7.0,0.0,0.0,1.0
2015-08-13 21:00:00,861,19.0,19.0,88.0,6.5,7.0,0.0,0.0,1.0
2015-08-13 22:00:00,739,19.0,19.0,88.0,6.0,7.0,0.0,0.0,1.0
2015-08-13 23:00:00,591,19.0,19.0,88.0,9.5,4.0,0.0,0.0,1.0
2015-08-14 00:00:00,365,19.0,19.0,88.0,6.5,3.0,0.0,0.0,1.0
2015-08-14 01:00:00,242,18.0,18.0,94.0,5.0,3.0,0.0,0.0,1.0
2015-08-14 02:00:00,172,19.0,19.0,88.0,4.0,3.0,0.0,0.0,1.0
2015-08-14 03:00:00,100,19.0,19.0,94.0,0.0,3.0,0.0,0.0,1.0
2015-08-14 04:00:00,77,18.5,18.5,97.0,6.5,4.0,0.0,0.0,1.0
2015-08-14 05:00:00,133,19.0,19.0,94.0,5.0,4.0,0.0,0.0,1.0
2015-08-14 06:00:00,562,19.0,19.0,94.0,5.0,3.0,0.0,0.0,1.0
2015-08-14 07:00:00,1760,19.0,19.0,94.0,9.0,7.0,0.0,0.0,1.0
2015-08-14 08:00:00,3528,19.0,19.0,94.0,14.0,3.0,0.0,0.0,1.0
2015-08-14 09:00:00,2092,20.0,20.0,83.0,16.0,3.0,0.0,0.0,1.0
2015-08-14 10:00:00,1132,21.5,21.5,71.0,20.0,3.0,0.0,0.0,1.0
2015-08-14 11:00:00,1205,21.0,21.0,71.0,19.0,3.0,0.0,0.0,1.0
2015-08-14 12:00:00,1492,21.5,21.5,67.0,20.5,3.0,0.0,0.0,1.0
2015-08-14 13:00:00,1661,22.0,22.0,65.0,23.0,3.0,0.0,0.0,1.0
2015-08-14 14:00:00,1438,21.0,21.0,71.0,19.5,3.0,0.0,0.0,1.0
2015-08-14 15:00:00,1234,20.0,20.0,78.0,19.0,3.0,0.0,0.0,1.0
2015-08-14 16:00:00,1159,20.0,20.0,80.5,18.5,7.0,0.0,0.0,1.0
2015-08-14 17:00:00,2015,18.0,18.0,91.0,18.5,7.0,0.0,0.0,1.0
2015-08-14 18:00:00,1915,17.0,17.0,94.0,14.0,7.0,0.0,0.0,1.0
2015-08-14 19:00:00,1228,17.0,17.0,91.0,13.0,7.0,0.0,0.0,1.0
2015-08-14 20:00:00,487,17.0,17.0,91.0,12.0,7.0,0.0,0.0,1.0
2015-08-14 21:00:00,431,17.0,17.0,88.0,12.0,7.0,0.0,0.0,1.0
2015-08-14 22:00:00,475,17.0,17.0,88.0,10.0,2.0,0.0,0.0,1.0
2015-08-14 23:00:00,516,17.0,17.0,88.0,11.0,7.0,0.0,0.0,1.0
2015-08-15 00:00:00,388,17.0,17.0,85.5,13.0,7.0,0.0,1.0,1.0
2015-08-15 01:00:00,371,16.0,16.0,88.0,11.0,7.0,0.0,1.0,1.0
2015-08-15 02:00:00,285,16.0,16.0,88.0,12.0,1.0,0.0,1.0,1.0
2015-08-15 03:00:00,256,16.0,16.0,83.0,12.0,2.0,0.0,1.0,1.0
2015-08-15 04:00:00,153,15.5,15.5,85.5,13.0,3.0,0.0,1.0,1.0
2015-08-15 05:00:00,117,15.5,15.5,82.5,13.0,4.0,0.0,1.0,1.0
2015-08-15 06:00:00,143,15.0,15.0,88.0,12.0,3.0,0.0,1.0,1.0
2015-08-15 07:00:00,309,15.0,15.0,82.0,15.0,2.0,0.0,1.0,1.0
2015-08-15 08:00:00,538,16.0,16.0,74.5,17.0,3.0,0.0,1.0,1.0
2015-08-15 09:00:00,976,16.0,16.0,70.0,18.0,2.0,0.0,1.0,1.0
2015-08-15 10:00:00,1455,18.0,18.0,56.0,19.0,1.0,0.0,1.0,1.0
2015-08-15 11:00:00,2137,18.0,18.0,56.0,17.0,1.0,0.0,1.0,1.0
2015-08-15 12:00:00,2748,19.0,19.0,49.0,15.0,2.0,0.0,1.0,1.0
2015-08-15 13:00:00,3068,20.0,20.0,44.5,16.0,2.0,0.0,1.0,1.0
2015-08-15 14:00:00,2898,20.0,20.0,44.5,13.0,1.0,0.0,1.0,1.0
2015-08-15 15:00:00,3091,20.0,20.0,46.0,19.0,1.0,0.0,1.0,1.0
2015-08-15 16:00:00,2974,19.0,19.0,49.0,19.5,2.0,0.0,1.0,1.0
2015-08-15 17:00:00,2785,19.5,19.5,47.5,16.0,1.0,0.0,1.0,1.0
2015-08-15 18:00:00,2598,19.5,19.5,44.5,15.0,1.0,0.0,1.0,1.0
2015-08-15 19:00:00,2291,19.5,19.5,44.5,10.0,1.0,0.0,1.0,1.0
2015-08-15 20:00:00,1560,18.5,18.5,47.5,11.0,1.0,0.0,1.0,1.0
2015-08-15 21:00:00,1011,18.0,18.0,52.0,6.5,1.0,0.0,1.0,1.0
2015-08-15 22:00:00,828,18.0,18.0,52.0,5.0,1.0,0.0,1.0,1.0
2015-08-15 23:00:00,759,17.0,17.0,59.0,6.0,1.0,0.0,1.0,1.0
2015-08-16 00:00:00,692,16.0,16.0,63.0,5.0,1.0,0.0,1.0,1.0
2015-08-16 01:00:00,598,15.0,15.0,65.5,4.0,1.0,0.0,1.0,1.0
2015-08-16 02:00:00,458,15.0,15.0,65.5,4.0,1.0,0.0,1.0,1.0
2015-08-16 03:00:00,366,14.0,14.0,72.0,6.0,1.0,0.0,1.0,1.0
2015-08-16 04:00:00,175,14.0,14.0,72.0,5.0,1.0,0.0,1.0,1.0
2015-08-16 05:00:00,151,14.0,14.0,72.0,6.0,1.0,0.0,1.0,1.0
2015-08-16 06:00:00,150,14.0,14.0,69.5,6.0,1.0,0.0,1.0,1.0
2015-08-16 07:00:00,225,14.5,14.5,70.0,6.0,1.0,0.0,1.0,1.0
2015-08-16 08:00:00,412,15.0,15.0,68.0,5.0,1.0,0.0,1.0,1.0
2015-08-16 09:00:00,832,16.5,16.5,63.5,6.0,2.0,0.0,1.0,1.0
2015-08-16 10:00:00,1522,17.5,17.5,64.0,5.0,3.0,0.0,1.0,1.0
2015-08-16 11:00:00,2221,20.5,20.5,51.0,3.0,1.0,0.0,1.0,1.0
2015-08-16 12:00:00,2516,19.5,19.5,51.5,9.0,2.0,0.0,1.0,1.0
2015-08-16 13:00:00,2617,19.0,19.0,56.0,13.0,2.0,0.0,1.0,1.0
2015-08-16 14:00:00,2703,19.0,19.0,56.0,14.0,1.0,0.0,1.0,1.0
2015-08-16 15:00:00,2828,19.0,19.0,56.0,13.0,3.0,0.0,1.0,1.0
2015-08-16 16:00:00,2553,19.0,19.0,56.0,14.0,2.0,0.0,1.0,1.0
2015-08-16 17:00:00,2373,19.0,19.0,56.0,12.0,3.0,0.0,1.0,1.0
2015-08-16 18:00:00,2353,18.0,18.0,60.0,10.0,1.0,0.0,1.0,1.0
2015-08-16 19:00:00,1805,18.0,18.0,60.0,7.5,1.0,0.0,1.0,1.0
2015-08-16 20:00:00,1179,17.0,17.0,66.0,6.0,1.0,0.0,1.0,1.0
2015-08-16 21:00:00,804,17.0,17.0,66.0,2.0,1.0,0.0,1.0,1.0
2015-08-16 22:00:00,634,16.5,16.5,70.0,0.0,1.0,0.0,1.0,1.0
2015-08-16 23:00:00,449,16.5,16.5,72.5,6.5,4.0,0.0,1.0,1.0
2015-08-17 00:00:00,272,16.0,16.0,70.0,7.5,4.0,0.0,0.0,1.0
2015-08-17 01:00:00,188,16.0,16.0,68.0,5.0,1.0,0.0,0.0,1.0
2015-08-17 02:00:00,133,16.0,16.0,68.0,4.0,1.0,0.0,0.0,1.0
2015-08-17 03:00:00,69,15.5,15.5,74.5,5.5,1.0,0.0,0.0,1.0
2015-08-17 04:00:00,65,14.5,14.5,79.5,5.5,1.0,0.0,0.0,1.0
2015-08-17 05:00:00,139,14.0,14.0,82.0,5.0,1.0,0.0,0.0,1.0
2015-08-17 06:00:00,671,14.0,14.0,74.5,6.5,1.0,0.0,0.0,1.0
2015-08-17 07:00:00,2120,14.0,14.0,74.5,3.0,1.0,0.0,0.0,1.0
2015-08-17 08:00:00,4155,15.5,15.5,63.5,8.0,1.0,0.0,0.0,1.0
2015-08-17 09:00:00,2098,17.0,17.0,52.0,12.0,1.0,0.0,0.0,1.0
2015-08-17 10:00:00,1160,18.0,18.0,50.5,11.0,2.0,0.0,0.0,1.0
2015-08-17 11:00:00,1174,19.0,19.0,44.5,12.0,2.0,0.0,0.0,1.0
2015-08-17 12:00:00,1585,19.5,19.5,40.0,13.0,1.0,0.0,0.0,1.0
2015-08-17 13:00:00,1725,20.0,20.0,40.0,13.0,1.0,0.0,0.0,1.0
2015-08-17 14:00:00,1621,20.0,20.0,40.0,16.0,1.0,0.0,0.0,1.0
2015-08-17 15:00:00,1785,20.0,20.0,41.5,13.0,1.0,0.0,0.0,1.0
2015-08-17 16:00:00,2343,21.0,21.0,40.0,11.0,1.0,0.0,0.0,1.0
2015-08-17 17:00:00,4263,21.0,21.0,40.0,12.0,1.0,0.0,0.0,1.0
2015-08-17 18:00:00,4145,20.0,20.0,44.5,15.0,1.0,0.0,0.0,1.0
2015-08-17 19:00:00,2474,20.0,20.0,46.0,12.0,1.0,0.0,0.0,1.0
2015-08-17 20:00:00,1432,19.5,19.5,49.0,11.0,1.0,0.0,0.0,1.0
2015-08-17 21:00:00,918,19.0,19.0,52.0,9.0,1.0,0.0,0.0,1.0
2015-08-17 22:00:00,663,19.0,19.0,52.0,11.0,1.0,0.0,0.0,1.0
2015-08-17 23:00:00,497,19.0,19.0,52.0,11.0,1.0,0.0,0.0,1.0
